timestamp,day,nday,tag,region
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/19/08 12:49,8/19/08,39679,982000088068939,22
8/13/08 22:18,8/13/08,39673,982000088068942,first read
8/13/08 22:18,8/13/08,39673,982000088068942,33
8/13/08 22:22,8/13/08,39673,982000088068942,32
8/13/08 22:57,8/13/08,39673,982000088068942,32
8/15/08 0:58,8/15/08,39675,982000088068942,11
8/15/08 0:58,8/15/08,39675,982000088068942,11
8/15/08 1:03,8/15/08,39675,982000088068942,12
8/15/08 4:04,8/15/08,39675,982000088068942,22
8/15/08 4:05,8/15/08,39675,982000088068942,23
8/18/08 22:27,8/18/08,39678,982000088068942,33
8/18/08 22:27,8/18/08,39678,982000088068942,32
8/18/08 22:50,8/18/08,39678,982000088068942,22
8/18/08 22:50,8/18/08,39678,982000088068942,22
8/18/08 22:52,8/18/08,39678,982000088068942,21
8/19/08 5:57,8/19/08,39679,982000088068942,11
8/19/08 6:01,8/19/08,39679,982000088068942,12
8/19/08 9:53,8/19/08,39679,982000088068942,22
8/19/08 9:56,8/19/08,39679,982000088068942,23
8/8/08 6:48,8/8/08,39668,982000088068961,first read
8/8/08 19:04,8/8/08,39668,982000088068961,22
8/8/08 19:04,8/8/08,39668,982000088068961,22
8/8/08 19:04,8/8/08,39668,982000088068961,22
8/8/08 19:05,8/8/08,39668,982000088068961,22
8/8/08 19:05,8/8/08,39668,982000088068961,22
8/8/08 19:06,8/8/08,39668,982000088068961,22
8/8/08 23:07,8/8/08,39668,982000088068961,22
8/8/08 23:07,8/8/08,39668,982000088068961,22
8/8/08 23:25,8/8/08,39668,982000088068961,21
8/9/08 1:20,8/9/08,39669,982000088068961,11
8/9/08 7:57,8/9/08,39669,982000088068961,11
8/9/08 7:57,8/9/08,39669,982000088068961,11
8/9/08 23:12,8/9/08,39669,982000088068961,12
8/9/08 23:38,8/9/08,39669,982000088068961,22
8/9/08 23:38,8/9/08,39669,982000088068961,22
8/10/08 0:36,8/10/08,39670,982000088068961,22
8/10/08 0:37,8/10/08,39670,982000088068961,22
8/10/08 23:03,8/10/08,39670,982000088068961,22
8/10/08 23:06,8/10/08,39670,982000088068961,21
8/10/08 23:06,8/10/08,39670,982000088068961,11
8/10/08 23:06,8/10/08,39670,982000088068961,11
8/10/08 23:06,8/10/08,39670,982000088068961,11
8/10/08 23:28,8/10/08,39670,982000088068961,12
8/11/08 6:04,8/11/08,39671,982000088068961,22
8/11/08 6:04,8/11/08,39671,982000088068961,22
8/11/08 22:55,8/11/08,39671,982000088068961,22
8/12/08 22:58,8/12/08,39672,982000088068961,22
8/12/08 22:58,8/12/08,39672,982000088068961,22
8/12/08 22:58,8/12/08,39672,982000088068961,22
8/12/08 23:03,8/12/08,39672,982000088068961,21
8/12/08 23:03,8/12/08,39672,982000088068961,11
8/12/08 23:03,8/12/08,39672,982000088068961,11
8/13/08 15:06,8/13/08,39673,982000088068961,11
8/13/08 15:06,8/13/08,39673,982000088068961,11
8/13/08 22:48,8/13/08,39673,982000088068961,11
8/14/08 6:31,8/14/08,39674,982000088068961,11
8/14/08 22:47,8/14/08,39674,982000088068961,11
8/14/08 22:47,8/14/08,39674,982000088068961,11
8/15/08 6:23,8/15/08,39675,982000088068961,11
8/15/08 22:42,8/15/08,39675,982000088068961,11
8/15/08 22:42,8/15/08,39675,982000088068961,11
8/19/08 12:49,8/19/08,39679,982000088068961,12
8/8/08 19:04,8/8/08,39668,982000088068963,first read
8/10/08 23:03,8/10/08,39670,982000088068969,first read
8/11/08 22:35,8/11/08,39671,982000088068981,first read
7/21/08 14:34,7/21/08,39650,982000088069015,first read
7/21/08 14:37,7/21/08,39650,982000088069015,23
7/23/08 23:32,7/23/08,39652,982000088069015,33
7/23/08 23:33,7/23/08,39652,982000088069015,32
7/23/08 23:57,7/23/08,39652,982000088069015,22
7/24/08 0:00,7/24/08,39653,982000088069015,21
7/31/08 23:33,7/31/08,39660,982000088069040,first read
8/1/08 4:00,8/1/08,39661,982000088069040,33
8/1/08 4:00,8/1/08,39661,982000088069040,33
8/3/08 0:06,8/3/08,39663,982000088069043,first read
8/3/08 1:00,8/3/08,39663,982000088069043,31
8/3/08 1:01,8/3/08,39663,982000088069043,21
8/16/08 22:36,8/16/08,39676,982000088069057,first read
8/16/08 22:36,8/16/08,39676,982000088069057,33
8/16/08 22:37,8/16/08,39676,982000088069057,32
8/16/08 23:06,8/16/08,39676,982000088069057,22
8/16/08 23:07,8/16/08,39676,982000088069057,21
8/17/08 8:59,8/17/08,39677,982000088069057,11
8/17/08 22:31,8/17/08,39677,982000088069057,11
8/19/08 3:43,8/19/08,39679,982000088069057,11
8/19/08 3:51,8/19/08,39679,982000088069057,12
8/19/08 3:52,8/19/08,39679,982000088069057,22
8/19/08 6:27,8/19/08,39679,982000088069057,22
8/19/08 6:29,8/19/08,39679,982000088069057,23
8/19/08 6:29,8/19/08,39679,982000088069057,33
8/21/08 0:16,8/21/08,39681,982000088069057,33
8/21/08 0:17,8/21/08,39681,982000088069057,32
7/10/08 17:35,7/10/08,39639,982000088069080,first read
7/10/08 17:36,7/10/08,39639,982000088069080,33
8/9/08 12:20,8/9/08,39669,982000088069080,32
8/2/08 0:06,8/2/08,39662,982000088069089,first read
8/2/08 0:38,8/2/08,39662,982000088069089,31
8/2/08 0:39,8/2/08,39662,982000088069089,21
8/12/08 22:06,8/12/08,39672,982000088069093,first read
8/12/08 22:07,8/12/08,39672,982000088069093,32
8/14/08 22:43,8/14/08,39674,982000088069093,22
8/14/08 22:43,8/14/08,39674,982000088069093,22
8/14/08 22:43,8/14/08,39674,982000088069093,22
8/14/08 22:43,8/14/08,39674,982000088069093,22
8/15/08 10:00,8/15/08,39675,982000088069093,21
8/15/08 13:46,8/15/08,39675,982000088069093,12
8/15/08 22:41,8/15/08,39675,982000088069093,22
8/16/08 1:30,8/16/08,39676,982000088069093,21
8/16/08 3:46,8/16/08,39676,982000088069093,12
8/16/08 6:28,8/16/08,39676,982000088069093,22
8/16/08 6:29,8/16/08,39676,982000088069093,22
8/16/08 6:31,8/16/08,39676,982000088069093,22
8/16/08 6:31,8/16/08,39676,982000088069093,22
8/16/08 17:11,8/16/08,39676,982000088069093,22
8/16/08 17:12,8/16/08,39676,982000088069093,22
8/16/08 17:13,8/16/08,39676,982000088069093,22
8/16/08 17:16,8/16/08,39676,982000088069093,22
8/16/08 17:17,8/16/08,39676,982000088069093,22
8/16/08 20:54,8/16/08,39676,982000088069093,22
8/16/08 22:33,8/16/08,39676,982000088069093,21
8/13/08 6:55,8/13/08,39673,982000088069104,first read
8/13/08 6:56,8/13/08,39673,982000088069104,33
8/13/08 6:56,8/13/08,39673,982000088069104,33
8/13/08 6:56,8/13/08,39673,982000088069104,33
8/14/08 15:10,8/14/08,39674,982000088069104,33
8/14/08 15:11,8/14/08,39674,982000088069104,32
8/14/08 17:46,8/14/08,39674,982000088069104,22
8/14/08 17:48,8/14/08,39674,982000088069104,23
8/21/08 16:16,8/21/08,39681,982000088069104,33
8/21/08 16:42,8/21/08,39681,982000088069104,33
8/12/08 15:02,8/12/08,39672,982000088069108,first read
8/12/08 15:19,8/12/08,39672,982000088069108,33
8/12/08 17:45,8/12/08,39672,982000088069108,33
8/12/08 17:47,8/12/08,39672,982000088069108,32
8/12/08 17:59,8/12/08,39672,982000088069108,22
8/12/08 17:59,8/12/08,39672,982000088069108,22
8/12/08 17:59,8/12/08,39672,982000088069108,22
8/12/08 18:03,8/12/08,39672,982000088069108,23
8/14/08 15:54,8/14/08,39674,982000088069108,33
8/14/08 15:54,8/14/08,39674,982000088069108,32
8/14/08 15:55,8/14/08,39674,982000088069108,22
8/14/08 15:55,8/14/08,39674,982000088069108,22
8/14/08 15:57,8/14/08,39674,982000088069108,22
8/14/08 15:58,8/14/08,39674,982000088069108,22
8/14/08 15:58,8/14/08,39674,982000088069108,22
8/14/08 15:59,8/14/08,39674,982000088069108,22
8/14/08 16:00,8/14/08,39674,982000088069108,23
8/13/08 6:42,8/13/08,39673,982000088069137,first read
8/13/08 6:42,8/13/08,39673,982000088069137,32
8/13/08 7:07,8/13/08,39673,982000088069137,22
8/13/08 7:07,8/13/08,39673,982000088069137,22
8/13/08 7:07,8/13/08,39673,982000088069137,22
8/13/08 7:07,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:08,8/13/08,39673,982000088069137,22
8/13/08 7:09,8/13/08,39673,982000088069137,22
8/13/08 7:09,8/13/08,39673,982000088069137,22
8/13/08 7:11,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 7:12,8/13/08,39673,982000088069137,22
8/13/08 23:07,8/13/08,39673,982000088069137,22
8/14/08 6:11,8/14/08,39674,982000088069137,21
8/14/08 6:13,8/14/08,39674,982000088069137,12
8/14/08 23:05,8/14/08,39674,982000088069137,22
8/14/08 23:08,8/14/08,39674,982000088069137,21
8/15/08 5:48,8/15/08,39675,982000088069137,11
8/15/08 5:51,8/15/08,39675,982000088069137,12
8/16/08 22:54,8/16/08,39676,982000088069137,22
8/16/08 22:56,8/16/08,39676,982000088069137,21
8/16/08 22:58,8/16/08,39676,982000088069137,11
8/16/08 22:58,8/16/08,39676,982000088069137,11
8/16/08 22:59,8/16/08,39676,982000088069137,11
8/17/08 4:20,8/17/08,39677,982000088069137,11
8/17/08 4:20,8/17/08,39677,982000088069137,11
8/17/08 4:22,8/17/08,39677,982000088069137,11
8/17/08 4:26,8/17/08,39677,982000088069137,12
8/18/08 22:41,8/18/08,39678,982000088069137,22
8/18/08 22:41,8/18/08,39678,982000088069137,22
8/18/08 22:42,8/18/08,39678,982000088069137,21
8/19/08 6:24,8/19/08,39679,982000088069137,11
8/19/08 6:26,8/19/08,39679,982000088069137,12
8/19/08 12:49,8/19/08,39679,982000088069137,22
8/19/08 12:49,8/19/08,39679,982000088069137,22
8/19/08 12:49,8/19/08,39679,982000088069137,22
8/10/08 10:21,8/10/08,39670,982000088069145,first read
8/10/08 10:21,8/10/08,39670,982000088069145,33
8/13/08 6:29,8/13/08,39673,982000088069145,33
8/13/08 6:29,8/13/08,39673,982000088069145,33
8/13/08 6:29,8/13/08,39673,982000088069145,33
8/13/08 6:29,8/13/08,39673,982000088069145,32
8/13/08 22:36,8/13/08,39673,982000088069145,22
8/13/08 22:37,8/13/08,39673,982000088069145,21
8/15/08 4:57,8/15/08,39675,982000088069145,11
8/15/08 5:03,8/15/08,39675,982000088069145,12
8/15/08 23:12,8/15/08,39675,982000088069145,22
8/15/08 23:17,8/15/08,39675,982000088069145,21
8/16/08 7:14,8/16/08,39676,982000088069145,11
8/16/08 22:38,8/16/08,39676,982000088069145,11
8/16/08 22:38,8/16/08,39676,982000088069145,11
8/16/08 22:38,8/16/08,39676,982000088069145,11
8/16/08 22:39,8/16/08,39676,982000088069145,11
8/16/08 22:40,8/16/08,39676,982000088069145,11
8/16/08 22:43,8/16/08,39676,982000088069145,11
8/16/08 22:43,8/16/08,39676,982000088069145,11
8/16/08 22:43,8/16/08,39676,982000088069145,11
8/16/08 22:43,8/16/08,39676,982000088069145,11
8/16/08 22:44,8/16/08,39676,982000088069145,11
8/16/08 22:44,8/16/08,39676,982000088069145,11
8/16/08 22:44,8/16/08,39676,982000088069145,11
8/16/08 22:45,8/16/08,39676,982000088069145,11
8/16/08 22:46,8/16/08,39676,982000088069145,11
8/16/08 22:51,8/16/08,39676,982000088069145,11
8/16/08 22:51,8/16/08,39676,982000088069145,11
8/19/08 12:49,8/19/08,39679,982000088069145,12
8/19/08 12:49,8/19/08,39679,982000088069145,22
8/13/08 20:57,8/13/08,39673,982000088069151,first read
8/13/08 20:58,8/13/08,39673,982000088069151,23
8/4/08 1:59,8/4/08,39664,982000088069159,first read
8/9/08 22:13,8/9/08,39669,982000088069159,33
8/9/08 22:19,8/9/08,39669,982000088069159,32
8/10/08 2:56,8/10/08,39670,982000088069159,22
8/10/08 3:02,8/10/08,39670,982000088069159,23
8/10/08 3:02,8/10/08,39670,982000088069159,33
8/13/08 22:02,8/13/08,39673,982000088069159,33
8/13/08 22:09,8/13/08,39673,982000088069159,32
8/13/08 23:54,8/13/08,39673,982000088069159,22
8/14/08 0:15,8/14/08,39674,982000088069159,22
8/14/08 3:06,8/14/08,39674,982000088069159,22
8/14/08 3:09,8/14/08,39674,982000088069159,21
8/14/08 17:38,8/14/08,39674,982000088069159,11
8/14/08 17:44,8/14/08,39674,982000088069159,12
8/14/08 17:45,8/14/08,39674,982000088069159,22
8/14/08 17:45,8/14/08,39674,982000088069159,22
8/14/08 17:45,8/14/08,39674,982000088069159,22
8/14/08 17:46,8/14/08,39674,982000088069159,22
8/14/08 17:46,8/14/08,39674,982000088069159,22
8/14/08 23:05,8/14/08,39674,982000088069159,22
8/14/08 23:08,8/14/08,39674,982000088069159,22
8/14/08 23:08,8/14/08,39674,982000088069159,23
8/16/08 22:21,8/16/08,39676,982000088069159,33
8/16/08 22:30,8/16/08,39676,982000088069159,32
8/16/08 22:56,8/16/08,39676,982000088069159,22
8/16/08 22:57,8/16/08,39676,982000088069159,21
8/17/08 9:14,8/17/08,39677,982000088069159,11
8/17/08 12:56,8/17/08,39677,982000088069159,12
8/17/08 15:04,8/17/08,39677,982000088069159,22
8/17/08 15:05,8/17/08,39677,982000088069159,23
8/19/08 12:49,8/19/08,39679,982000088069159,32
8/19/08 12:49,8/19/08,39679,982000088069159,22
8/20/08 21:50,8/20/08,39680,982000088069159,23
8/20/08 21:51,8/20/08,39680,982000088069159,32
7/13/08 12:16,7/13/08,39642,982000088069161,first read
7/13/08 12:16,7/13/08,39642,982000088069161,22
7/13/08 12:19,7/13/08,39642,982000088069161,23
7/16/08 0:27,7/16/08,39645,982000088069161,33
7/16/08 0:27,7/16/08,39645,982000088069161,33
7/16/08 0:27,7/16/08,39645,982000088069161,33
7/16/08 0:27,7/16/08,39645,982000088069161,32
7/17/08 23:05,7/17/08,39646,982000088069161,22
7/17/08 23:07,7/17/08,39646,982000088069161,23
7/17/08 23:07,7/17/08,39646,982000088069161,33
7/17/08 23:36,7/17/08,39646,982000088069161,33
7/17/08 23:37,7/17/08,39646,982000088069161,32
7/18/08 5:19,7/18/08,39647,982000088069161,22
7/18/08 5:21,7/18/08,39647,982000088069161,23
7/18/08 11:19,7/18/08,39647,982000088069161,33
7/18/08 11:19,7/18/08,39647,982000088069161,32
8/1/08 2:11,8/1/08,39661,982000088069162,first read
8/1/08 4:13,8/1/08,39661,982000088069162,31
8/1/08 4:16,8/1/08,39661,982000088069162,21
8/1/08 4:28,8/1/08,39661,982000088069162,11
8/1/08 4:29,8/1/08,39661,982000088069162,11
8/1/08 4:32,8/1/08,39661,982000088069162,12
8/1/08 4:32,8/1/08,39661,982000088069162,22
8/1/08 6:46,8/1/08,39661,982000088069162,23
8/1/08 23:27,8/1/08,39661,982000088069162,33
8/1/08 23:28,8/1/08,39661,982000088069162,33
8/2/08 5:45,8/2/08,39662,982000088069162,33
8/2/08 23:34,8/2/08,39662,982000088069162,33
8/3/08 6:16,8/3/08,39663,982000088069162,33
8/3/08 6:19,8/3/08,39663,982000088069162,33
8/4/08 0:34,8/4/08,39664,982000088069162,33
8/4/08 0:34,8/4/08,39664,982000088069162,33
8/4/08 5:58,8/4/08,39664,982000088069162,33
8/5/08 0:19,8/5/08,39665,982000088069162,31
8/5/08 0:23,8/5/08,39665,982000088069162,21
8/5/08 0:24,8/5/08,39665,982000088069162,11
8/5/08 5:34,8/5/08,39665,982000088069162,11
8/5/08 5:34,8/5/08,39665,982000088069162,11
8/5/08 5:36,8/5/08,39665,982000088069162,12
8/5/08 5:36,8/5/08,39665,982000088069162,22
8/5/08 23:52,8/5/08,39665,982000088069162,22
8/5/08 23:52,8/5/08,39665,982000088069162,22
8/5/08 23:53,8/5/08,39665,982000088069162,21
8/5/08 23:53,8/5/08,39665,982000088069162,11
8/6/08 5:19,8/6/08,39666,982000088069162,11
8/6/08 5:23,8/6/08,39666,982000088069162,12
8/7/08 0:20,8/7/08,39667,982000088069162,22
8/7/08 0:21,8/7/08,39667,982000088069162,21
8/7/08 5:58,8/7/08,39667,982000088069162,11
8/7/08 6:00,8/7/08,39667,982000088069162,12
8/9/08 1:21,8/9/08,39669,982000088069162,22
8/9/08 1:23,8/9/08,39669,982000088069162,21
8/9/08 6:19,8/9/08,39669,982000088069162,11
8/9/08 6:22,8/9/08,39669,982000088069162,12
8/10/08 1:25,8/10/08,39670,982000088069162,23
8/10/08 1:25,8/10/08,39670,982000088069162,33
8/10/08 1:26,8/10/08,39670,982000088069162,32
8/10/08 1:26,8/10/08,39670,982000088069162,22
8/10/08 1:52,8/10/08,39670,982000088069162,22
8/10/08 1:52,8/10/08,39670,982000088069162,22
8/10/08 1:54,8/10/08,39670,982000088069162,21
8/10/08 5:55,8/10/08,39670,982000088069162,11
8/10/08 5:57,8/10/08,39670,982000088069162,12
8/10/08 7:28,8/10/08,39670,982000088069162,22
8/10/08 7:28,8/10/08,39670,982000088069162,22
8/10/08 7:29,8/10/08,39670,982000088069162,23
8/10/08 7:29,8/10/08,39670,982000088069162,33
8/10/08 7:30,8/10/08,39670,982000088069162,33
8/12/08 1:45,8/12/08,39672,982000088069162,33
8/12/08 1:45,8/12/08,39672,982000088069162,33
8/12/08 1:46,8/12/08,39672,982000088069162,32
8/12/08 2:07,8/12/08,39672,982000088069162,22
8/12/08 2:07,8/12/08,39672,982000088069162,22
8/12/08 2:08,8/12/08,39672,982000088069162,21
8/12/08 4:50,8/12/08,39672,982000088069162,11
8/12/08 4:53,8/12/08,39672,982000088069162,12
8/12/08 6:46,8/12/08,39672,982000088069162,22
8/12/08 6:48,8/12/08,39672,982000088069162,23
8/13/08 6:04,8/13/08,39673,982000088069162,33
8/13/08 6:04,8/13/08,39673,982000088069162,32
8/14/08 0:00,8/14/08,39674,982000088069162,22
8/14/08 0:01,8/14/08,39674,982000088069162,21
8/14/08 0:02,8/14/08,39674,982000088069162,11
8/15/08 2:39,8/15/08,39675,982000088069162,11
8/15/08 2:42,8/15/08,39675,982000088069162,12
8/15/08 3:42,8/15/08,39675,982000088069162,22
8/15/08 3:43,8/15/08,39675,982000088069162,23
8/17/08 1:08,8/17/08,39677,982000088069162,33
8/17/08 1:08,8/17/08,39677,982000088069162,32
8/17/08 1:35,8/17/08,39677,982000088069162,22
8/17/08 1:35,8/17/08,39677,982000088069162,21
8/17/08 6:19,8/17/08,39677,982000088069162,11
8/17/08 6:19,8/17/08,39677,982000088069162,11
8/17/08 6:23,8/17/08,39677,982000088069162,12
8/17/08 11:13,8/17/08,39677,982000088069162,22
8/17/08 11:14,8/17/08,39677,982000088069162,22
8/17/08 11:16,8/17/08,39677,982000088069162,22
8/17/08 11:16,8/17/08,39677,982000088069162,22
8/17/08 11:18,8/17/08,39677,982000088069162,23
8/17/08 11:19,8/17/08,39677,982000088069162,33
8/18/08 0:49,8/18/08,39678,982000088069162,33
8/18/08 0:50,8/18/08,39678,982000088069162,32
8/18/08 1:24,8/18/08,39678,982000088069162,22
8/18/08 1:25,8/18/08,39678,982000088069162,21
8/18/08 5:18,8/18/08,39678,982000088069162,11
8/18/08 5:20,8/18/08,39678,982000088069162,12
8/18/08 6:38,8/18/08,39678,982000088069162,22
8/18/08 6:39,8/18/08,39678,982000088069162,23
8/18/08 23:50,8/18/08,39678,982000088069162,33
8/18/08 23:50,8/18/08,39678,982000088069162,33
8/18/08 23:50,8/18/08,39678,982000088069162,33
8/18/08 23:51,8/18/08,39678,982000088069162,32
8/18/08 23:51,8/18/08,39678,982000088069162,22
8/19/08 0:26,8/19/08,39679,982000088069162,22
8/19/08 0:27,8/19/08,39679,982000088069162,21
8/19/08 4:59,8/19/08,39679,982000088069162,11
8/19/08 5:02,8/19/08,39679,982000088069162,12
8/19/08 5:03,8/19/08,39679,982000088069162,22
8/19/08 6:37,8/19/08,39679,982000088069162,22
8/19/08 6:38,8/19/08,39679,982000088069162,23
8/19/08 23:40,8/19/08,39679,982000088069162,33
8/19/08 23:41,8/19/08,39679,982000088069162,32
8/20/08 7:00,8/20/08,39680,982000088069162,22
8/20/08 7:00,8/20/08,39680,982000088069162,22
8/20/08 7:00,8/20/08,39680,982000088069162,23
8/20/08 22:50,8/20/08,39680,982000088069162,33
8/20/08 22:51,8/20/08,39680,982000088069162,32
8/21/08 6:00,8/21/08,39681,982000088069162,22
8/21/08 6:01,8/21/08,39681,982000088069162,23
8/21/08 6:01,8/21/08,39681,982000088069162,33
8/21/08 6:02,8/21/08,39681,982000088069162,33
8/21/08 6:02,8/21/08,39681,982000088069162,33
8/20/08 7:00,8/20/08,39680,982000088069166,first read
8/5/08 5:36,8/5/08,39665,982000088069167,first read
8/11/08 13:42,8/11/08,39671,982000088069176,first read
8/13/08 23:15,8/13/08,39673,982000088069189,first read
8/13/08 23:16,8/13/08,39673,982000088069189,33
8/13/08 23:16,8/13/08,39673,982000088069189,32
8/13/08 23:16,8/13/08,39673,982000088069189,22
8/13/08 23:46,8/13/08,39673,982000088069189,22
8/14/08 3:09,8/14/08,39674,982000088069189,21
8/14/08 3:12,8/14/08,39674,982000088069189,12
8/14/08 4:12,8/14/08,39674,982000088069189,22
8/14/08 4:14,8/14/08,39674,982000088069189,23
8/14/08 4:14,8/14/08,39674,982000088069189,33
8/17/08 0:21,8/17/08,39677,982000088069189,33
8/17/08 0:22,8/17/08,39677,982000088069189,32
8/17/08 0:51,8/17/08,39677,982000088069189,22
8/17/08 0:53,8/17/08,39677,982000088069189,21
8/17/08 0:53,8/17/08,39677,982000088069189,11
8/17/08 4:44,8/17/08,39677,982000088069189,11
8/17/08 4:48,8/17/08,39677,982000088069189,12
8/17/08 5:45,8/17/08,39677,982000088069189,22
8/17/08 5:47,8/17/08,39677,982000088069189,23
8/17/08 5:47,8/17/08,39677,982000088069189,33
8/18/08 0:37,8/18/08,39678,982000088069189,33
8/18/08 0:37,8/18/08,39678,982000088069189,33
8/18/08 0:37,8/18/08,39678,982000088069189,33
8/18/08 0:38,8/18/08,39678,982000088069189,32
8/18/08 1:22,8/18/08,39678,982000088069189,22
8/18/08 1:23,8/18/08,39678,982000088069189,21
8/18/08 1:26,8/18/08,39678,982000088069189,11
8/18/08 1:26,8/18/08,39678,982000088069189,11
8/18/08 1:29,8/18/08,39678,982000088069189,11
8/18/08 1:29,8/18/08,39678,982000088069189,11
8/18/08 1:29,8/18/08,39678,982000088069189,11
8/18/08 1:30,8/18/08,39678,982000088069189,11
8/18/08 1:31,8/18/08,39678,982000088069189,11
8/18/08 1:31,8/18/08,39678,982000088069189,11
8/18/08 3:57,8/18/08,39678,982000088069189,11
8/18/08 4:00,8/18/08,39678,982000088069189,12
8/18/08 4:01,8/18/08,39678,982000088069189,22
8/18/08 5:01,8/18/08,39678,982000088069189,22
8/18/08 5:01,8/18/08,39678,982000088069189,22
8/18/08 5:02,8/18/08,39678,982000088069189,23
8/18/08 5:02,8/18/08,39678,982000088069189,33
8/18/08 5:02,8/18/08,39678,982000088069189,33
8/19/08 12:49,8/19/08,39679,982000088069189,32
8/19/08 12:49,8/19/08,39679,982000088069189,22
8/19/08 23:02,8/19/08,39679,982000088069189,23
8/19/08 23:02,8/19/08,39679,982000088069189,32
8/21/08 3:53,8/21/08,39681,982000088069189,22
8/21/08 3:55,8/21/08,39681,982000088069189,23
8/17/08 0:53,8/17/08,39677,982000088069199,first read
8/21/08 5:59,8/21/08,39681,982000088069202,first read
8/21/08 5:59,8/21/08,39681,982000088069202,23
8/1/08 1:06,8/1/08,39661,982000088069226,first read
8/1/08 1:07,8/1/08,39661,982000088069226,22
8/1/08 1:10,8/1/08,39661,982000088069226,22
8/1/08 11:52,8/1/08,39661,982000088069226,23
8/2/08 22:46,8/2/08,39662,982000088069226,33
8/3/08 0:19,8/3/08,39663,982000088069226,31
8/3/08 0:19,8/3/08,39663,982000088069226,22
8/3/08 10:29,8/3/08,39663,982000088069226,22
8/3/08 10:47,8/3/08,39663,982000088069226,22
8/3/08 18:12,8/3/08,39663,982000088069226,23
8/3/08 18:12,8/3/08,39663,982000088069226,33
8/6/08 0:19,8/6/08,39666,982000088069226,31
8/6/08 0:36,8/6/08,39666,982000088069226,22
8/6/08 0:36,8/6/08,39666,982000088069226,22
8/6/08 1:17,8/6/08,39666,982000088069226,22
8/6/08 1:17,8/6/08,39666,982000088069226,22
8/6/08 1:23,8/6/08,39666,982000088069226,22
8/6/08 2:37,8/6/08,39666,982000088069226,22
8/6/08 3:02,8/6/08,39666,982000088069226,22
8/6/08 3:23,8/6/08,39666,982000088069226,21
8/8/08 1:26,8/8/08,39668,982000088069226,11
8/8/08 1:37,8/8/08,39668,982000088069226,12
8/10/08 4:04,8/10/08,39670,982000088069226,23
8/10/08 4:05,8/10/08,39670,982000088069226,33
8/10/08 4:07,8/10/08,39670,982000088069226,32
8/10/08 5:16,8/10/08,39670,982000088069226,22
8/10/08 5:16,8/10/08,39670,982000088069226,22
8/10/08 5:22,8/10/08,39670,982000088069226,21
8/10/08 23:34,8/10/08,39670,982000088069226,11
8/10/08 23:45,8/10/08,39670,982000088069226,12
8/11/08 12:42,8/11/08,39671,982000088069226,22
8/11/08 12:45,8/11/08,39671,982000088069226,23
8/11/08 12:45,8/11/08,39671,982000088069226,33
8/14/08 5:38,8/14/08,39674,982000088069226,33
8/14/08 5:45,8/14/08,39674,982000088069226,32
8/14/08 6:19,8/14/08,39674,982000088069226,22
8/14/08 6:25,8/14/08,39674,982000088069226,21
8/14/08 17:34,8/14/08,39674,982000088069226,11
8/14/08 18:06,8/14/08,39674,982000088069226,11
8/14/08 18:09,8/14/08,39674,982000088069226,11
8/14/08 18:17,8/14/08,39674,982000088069226,11
8/15/08 5:15,8/15/08,39675,982000088069226,11
8/15/08 5:24,8/15/08,39675,982000088069226,12
8/15/08 12:25,8/15/08,39675,982000088069226,22
8/15/08 12:27,8/15/08,39675,982000088069226,23
8/15/08 12:27,8/15/08,39675,982000088069226,33
8/18/08 0:47,8/18/08,39678,982000088069226,33
8/18/08 0:48,8/18/08,39678,982000088069226,32
8/18/08 1:09,8/18/08,39678,982000088069226,32
8/20/08 6:33,8/20/08,39680,982000088069226,22
8/20/08 6:35,8/20/08,39680,982000088069226,23
8/20/08 6:35,8/20/08,39680,982000088069226,33
8/6/08 0:19,8/6/08,39666,982000088069227,first read
7/13/08 5:37,7/13/08,39642,982000088069233,first read
7/13/08 5:38,7/13/08,39642,982000088069233,23
7/13/08 5:38,7/13/08,39642,982000088069233,33
7/14/08 20:45,7/14/08,39643,982000088069233,33
